Sentiment,Text
0,: Because I'm in the privileged position of surrounding myself with decent people means I get a shock when people vote BNP 
0,BACK IN THE US! ^__^ so glad to be back. chillin unpacking. doing laundry. ordered chinese. mmmm YUM! i need a boyfriend.  miss corey!
0,is oh so very tired and has Politics in just over an hour. Bad times 
0, I know 10 votes in 20 minutes it is ridiculus i have been voting all day but something is def wrong 
0,OMG taylor swift didnt when the CMT video of the year award???WHY???Im about to like burst into tears.Im sad and i voted online and phone 
0,"Watching Sunday morning politics. Doing laundry. Working on my end-of-year slideshow. All the while, wishing I was still sound asleep "
0, nfi  I hope they're not trying to vote me off the island 
0,  the videos from Iran shock me too. Army is killing people on the streets 
0,-  which one?   or  - latter for the US Store only   
0,Oh dear  Didn't register to vote and now I can't  Should have listened to the 
0, hey there's someone on myspace saying there u and u wanna goin the kkk u should check it out cuz it's just so mean 
0,"All about branding: Extremist Right and Passive Left, Radical RIght and Passionate Left ... whats wrong with this picture!   "
0, That ur anti is what I understood from the message. Sorry left off ur don't vote BNP msg at end due 2 space 
0, Army Chief takes a ride of F16. Menno ve chootaa chae da aay.. mai ve F16 da chhoota laina aay 
0,says  kiki will be joining army starting next half of the  means my bibi oso is about  
0," yes, but this is exactly what's happening. they overthrew Shah 4 his dictatorship &amp;now Khamenei &amp; Ahmadinejad are dictators "
0,oh no! it's 4 people who died in the dc metro crash - dc mayor saying it's the deadliest accident ever in the metro system. 
0,Next week I am going to be &quot;Cinders&quot; and will *not* be attending the NMA Effectiveness Awards where my Green Thing campaign is a finalist 
0,Stupid throat- no Colonial for me today 
0,"Man, it's pouring at the US Open right now. Too bad, I was going to be able to watch up until going to today's afternoon Padres game. "
0," …And I noticed if the scores are in hundreds U can vote multiple times upon ea  Just a thought, could be wrong! "
0,just found out about the US HIV travel and immigration ban!  
0, probably won't get it until at least a few days after the US 
0,"5/29/2009 - 8 new leaves (all from the US), 994 total. We should hit 1000 today with any luck!!! That's 1000 users and just one donation. "
0," LMFAO!!!!!! That is a good point though.. i feel bad for her now  oh well, maybe the next president will be ASIAN!"
0, remove President Carter from power. It just business as usual with Sec of State Clinton waiting for 2012 to roll around ! 
0,I'm having tomorrow a presentation about bureaucracy. Sound's  this is boring. But I have to waste my time with that 
0,Toms outta first place and it wont let me vote 
0,Over half the population think disabled people are &quot;inferior&quot; and we've just elected our first BNP MEP - it's a great time to be English 
0,working at ---preparing to get my allergy shots today 
0,OMG IM TOO OLD TO VOTE FOR THE TEEN CHOICE AWARDS! OMG WTF. 
0,I want an Empress of Blandings 
0,"I hear about revolutions starting on this thing, but I can't get one going "
0,finally found my goofy stuff  Brings back fun memories at D miss the US already 
0,just once i want a movie to do the book justice 
0,computer has hit the wall. need a reformatting. first off i need a new external disc drive 
0,It is becoming increasingly clear that the Democratic party is out of touch with the realities (physical and climactic) of global warming 
0, I'm sure I would. Maybe I'd learn something from Bill O'reilly. Too bad you're not really conservatives. 
0,"All the lucky people in the US get to see the New Moon trailer in a mere few minutes. I, like the rest of the world, shall have to wait "
0, Well that's good. I think our government is bent on taxing everything that comes from other countries 
0,  They're on a admin rights removing campaign now. I have them on my PC but no one else's
0,I got the blue screen of death yesterday and my brother reformatted my computer. I lost everything except some pictures. 
0,I'm a little bit upset that the local PBS station won't be showing the premier of Chess in concert until 2AM! 
0, PEREZ! You're  song doesn't due her vocals justice 
0,I think Pevis is a republican  too much fox news
0, i tried reloading it so i could vote again and again but it doesnt work for me  but im doing my best  Xx
0,"Ok, I can't twitter from my phone-The joy of not being in the USA   "
0,i want come back to U.S.A. 
0, you were robbed!!! i voted like a million and two times 
0,NEWS FLASH: The iPod is the official music repository device for God's  its the iPhone the Emergents beat us to it. 
0, I'm sorry  Any news from the US govt?  (And go ahead and throw a tantrum; I won't tell!)
0, that BSB has asked fans to vote them so that is why they R beating NKOTB ... BSB has 6000 votes more than NKOTB  VOTE VOTE
0,    I'm pretty sure any proxy IP's the government can find are being blocked
0, i love you guys - voted for you on X Factor - cried when you didnt win  xxx
0, OH I love the single bullet theory of regime  2 bad their ppl have no gun  
0,I cant sleep  i want to vote! but i cant  damn parents!
0, EVERYONE mispells/mispronounces my name 
0,i want to visit capitol again.  crap
0, I'll miss the old liberal Nicole.   
0,ok im  want 2 go back 2  have to eat.. and go vote.. dont wanna 
0, Oh that's what's up babe-no I haven't been in &amp;now i'm fighting 2get my passport renewed due 2dual citizenship 
0,"i would really like to finish my last 4 episodes of 24 season 7, but mayor mike is hogging the big tv "
0,"Watching the premier of Kendra, making study notecards and then going to bed!  English 9-1 tomorrow.. KILL ME. "
0,Setanta has lost the rights to broadcast Premier League matches.  Fox Soccer is as good.  What am I going to do now?  
0, i cant vote u.u dont know why tho 
0,Oil industry is cranking up their lobbying efforts and it seems to be working. Not good  
0,The citizens in Iran and Germany need help! Protect us from our Government.. 
0, that guy only ships to the US or canada 
0,"going to Embassy tonight, for anyone out there.  sorry to hear ur not coming "
0, Poor baby in WI  God I wish I could deliver some justice on people who do that to babies.
0,an injured guy   
0,Govt. of Iran today called protesting an executable offense against god. Really quite happy I live elsewhere.   
0,"LOL omg, Mafz u r one of a kind xD I can't vote! "
0,Back in the US. UGH! I want to move to Aussie 
0,"preparing from a our revolution at work next Friday, we all have nothing to loose, i think "
0, so youre getting deported 
0, Thanks for the heads up. They are not getting my vote. 
0,i did not vote for diversity to win 
0, yeah i voted!!! its not on til tomorrow in england 
0, Yeah EXACTLY!  Not very presidential to announce the closing w/o a plan in place!   But u are smarter than that!
0,Finally back in the US. I miss London 
0," How's it hangin', baby? I'm watching the EU election results come in and sobbing. Tonight is a big night for the fascists. "
0,"Carlton says True Blood is just like Twilight  But he's never seen either, so he gets no vote."
0,Bummer. Just realised I won't be able to vote on Thursday 
0," Their story sounds like something out of Love Actually. Burned out politician sees the light, can't have it. "
0, anyone else having trouble viewing the live feed for  final table? Just getting a video player with blank white screen 
0,"Tesco profit whilst the diverse independents in the high street are shoved aside. So sad, try and support your locals food shops "
0,Has come to light that my drunken Eurovision twitter updates last night (UK) may have ruined the fun for my fellow countrymen in Oz 
0,"If only an investigation could convict Jacqui Smith, Hazel Blears et al. I have given up on my country; now it's just a corrupt cesspit. "
0,"I, BARACK OBAMA, P hereby proclaim June 2009 as Lesbian, , Bisexual, and Transgender Pride Month.      "
0,THAT's good thinking!      U.S. releases secret list of nuclear sites - NY Times:   
0,"America's Army 3 pre-loaded on Steam and ready to play! But servers are busy, have to wait "
0," no matter what I do, I can't get that link to work. and its def. the site, not you. Booo. I wanna vote! "
0,in the  for another week.. 
0," I hope so too. We don't have an IMAX theater, so I can only watch it on the reg screen.  Enjoy it for me plz"
0,Omg! Watching independence day scares me! What if aliens aren't friendly! 
0,"good grief, i'm doing civil engineering for god's sake, since when did civ eng students know how to do 2-hour 3-essay timed exams? "
0,"  I guess truce is more important. Want corrupt people to be kept out, but keeping them in check is the next best "
0,  I watched only 2  nepal n UAE. wot does UAE  mean 
